""	"tw"	"ira"	"e401"	"nifa"	"inc"	"hmort"	"hval"	"hequity"	"educ"	"male"	"twoearn"	"nohs"	"hs"	"smcol"	"col"	"age"	"fsize"	"marr"
"4379"	10010	0	0	10010	25800	0	0	0	16	1	0	0	0	0	1	28	1	0
"4380"	13209	6000	0	7006	40584	0	0	0	16	0	0	0	0	0	1	27	1	0
"4381"	72700	4000	0	9200	73110	85000	150000	65000	16	0	1	0	0	0	1	52	2	1
"4382"	83420	15000	0	40000	23640	0	25000	25000	11	0	1	1	0	0	0	55	2	1
"4383"	9329	0	0	700	35805	0	0	0	15	0	0	0	0	1	0	38	4	0
"4384"	3500	0	0	3000	52860	0	0	0	12	1	0	0	1	0	0	27	1	0
"4385"	8600	0	0	600	10428	18000	25000	7000	12	0	0	0	1	0	0	42	3	0
"4386"	2042	0	0	299	10098	0	0	0	12	0	0	0	1	0	0	47	2	0
"4387"	178400	35000	0	76000	46500	0	60000	60000	12	0	0	0	1	0	0	59	3	1
"4388"	-12362	0	0	1099	19644	0	0	0	12	0	0	0	1	0	0	30	2	0
"4389"	3000	6000	0	7700	70443	0	0	0	16	0	1	0	0	0	1	26	2	1
"4390"	2368	0	0	2099	58149	0	0	0	12	0	1	0	1	0	0	33	3	1
"4391"	50	0	0	50	54060	0	0	0	14	0	1	0	0	1	0	29	3	1
"4392"	-2000	0	0	0	40800	0	0	0	12	1	0	0	1	0	0	32	1	0
"4393"	359599	4800	0	139999	32115	150000	230000	80000	12	0	0	0	1	0	0	55	2	0
"4394"	2575	0	0	0	12420	0	0	0	12	0	0	0	1	0	0	35	2	0
"4395"	214500	30000	0	17200	53100	90000	130000	40000	17	0	0	0	0	0	1	42	6	1
"4396"	800	0	0	0	36150	80000	80000	0	12	0	1	0	1	0	0	32	4	1
"4397"	900	0	0	2000	24060	0	0	0	12	0	0	0	1	0	0	32	4	1
"4398"	265000	0	0	3400	39660	23000	285000	262000	18	0	1	0	0	0	1	26	2	1
"4399"	51459	2200	0	800	31905	102000	135000	33000	12	1	0	0	1	0	0	48	2	1
"4400"	200	0	0	3000	15216	0	0	0	3	0	0	1	0	0	0	32	10	1
"4401"	56300	0	0	50000	27000	91200	100000	8800	16	0	0	0	0	0	1	48	5	1
"4402"	82848	0	0	30499	23028	73500	73500	0	16	0	0	0	0	0	1	45	2	0
"4403"	35899	0	0	4999	35340	27000	60000	33000	11	0	1	1	0	0	0	52	2	1
"4404"	138268	21204	0	28988	65457	0	74000	74000	18	0	0	0	0	0	1	63	1	0
"4405"	486	0	0	26	16896	0	0	0	12	0	0	0	1	0	0	35	3	0
"4406"	33098	2550	0	2548	15993	27000	55000	28000	12	0	0	0	1	0	0	63	2	1
"4407"	56600	0	0	1900	44868	0	0	0	12	0	1	0	1	0	0	31	4	1
"4408"	3849	0	0	499	18030	0	0	0	14	1	0	0	0	1	0	26	1	0
"4409"	13450	0	0	450	48615	0	0	0	12	0	1	0	1	0	0	35	4	1
"4410"	73100	0	0	22700	47043	30000	35000	5000	16	0	1	0	0	0	1	38	5	1
"4411"	-2658	0	0	99	39045	0	0	0	12	0	1	0	1	0	0	28	2	1
"4412"	13100	0	0	100	24606	50000	65000	15000	12	0	1	0	1	0	0	33	2	1
"4413"	-6420	0	0	80	20403	0	0	0	6	1	0	1	0	0	0	37	1	0
"4414"	1000	0	0	0	0	0	0	0	7	1	0	1	0	0	0	60	1	0
"4415"	5	0	0	30	7293	0	0	0	12	0	0	0	1	0	0	31	1	0
"4416"	92746	0	0	6500	48168	38000	120000	82000	12	1	0	0	1	0	0	49	1	0
"4417"	52300	0	0	800	25056	22500	65000	42500	13	0	0	0	0	1	0	43	4	1
"4418"	7316	0	0	150	30402	35610	46776	11166	12	0	1	0	1	0	0	48	4	1
"4419"	67999	0	0	7999	74970	40000	100000	60000	12	0	1	0	1	0	0	47	4	1
"4420"	-2575	0	0	325	21456	0	0	0	13	1	0	0	0	1	0	26	1	0
"4421"	16000	0	0	1000	21450	0	15000	15000	12	0	0	0	1	0	0	35	5	1
"4422"	277998	0	0	37998	81618	0	220000	220000	12	0	1	0	1	0	0	60	3	1
"4423"	32990	3190	0	800	14427	50000	80000	30000	14	0	0	0	0	1	0	45	3	1
"4424"	20520	0	0	1020	32595	18500	38000	19500	11	0	0	1	0	0	0	48	4	1
"4425"	12000	0	0	0	9690	48000	60000	12000	5	0	0	1	0	0	0	40	5	1
"4426"	259400	31500	0	87000	29013	0	75000	75000	12	0	0	0	1	0	0	63	2	1
"4427"	95500	0	0	45500	21921	0	50000	50000	11	0	0	1	0	0	0	59	2	1
"4428"	0	0	0	0	17280	0	0	0	6	0	0	1	0	0	0	25	4	1
"4429"	0	0	0	0	11652	0	0	0	12	0	0	0	1	0	0	25	3	0
"4430"	104000	0	0	2000	42300	0	100000	100000	14	1	0	0	0	1	0	63	1	0
"4431"	3100	0	0	5100	15009	0	0	0	16	0	0	0	0	0	1	32	4	1
"4432"	-4700	0	0	2300	21150	0	0	0	18	0	0	0	0	0	1	25	1	0
"4433"	249	0	0	249	15135	0	0	0	14	0	0	0	0	1	0	55	1	0
"4434"	2000	10000	0	15000	92253	0	0	0	18	0	0	0	0	0	1	38	3	0
"4435"	130949	26000	0	56949	61245	45000	93000	48000	12	0	0	0	1	0	0	63	3	1
"4436"	99997	4000	0	4497	62610	115000	207000	92000	18	1	1	0	0	0	1	39	3	1
"4437"	500	0	0	0	17412	0	0	0	12	0	0	0	1	0	0	39	3	0
"4438"	138419	0	0	500	19236	0	0	0	14	1	0	0	0	1	0	37	1	0
"4439"	3650	0	0	400	16341	13000	18000	5000	12	0	0	0	1	0	0	39	2	0
"4440"	820	0	0	820	40215	0	0	0	14	0	1	0	0	1	0	32	2	1
"4441"	13999	0	0	1999	65973	96000	130000	34000	12	0	1	0	1	0	0	43	6	1
"4442"	14773	0	0	4498	28599	54000	54000	0	12	1	0	0	1	0	0	32	1	0
"4443"	44080	11000	0	17030	28329	33000	45000	12000	16	0	0	0	0	0	1	54	2	0
"4444"	78333	0	0	75000	25533	0	0	0	11	0	0	1	0	0	0	47	2	0
"4445"	0	0	0	0	10509	0	0	0	8	0	0	1	0	0	0	51	2	1
"4446"	10324	0	0	399	22074	59000	70000	11000	12	0	0	0	1	0	0	54	2	0
"4447"	3550	0	0	2300	56346	74000	82000	8000	14	0	1	0	0	1	0	37	4	1
"4448"	17000	0	0	2000	17970	32500	47500	15000	12	1	0	0	1	0	0	29	3	1
"4449"	80899	2500	0	499	35178	75000	150000	75000	14	0	0	0	0	1	0	39	5	1
"4450"	14910	5000	0	10000	15300	0	0	0	16	0	0	0	0	0	1	39	6	1
"4451"	32165	0	0	40	17850	32000	63500	31500	12	0	0	0	1	0	0	44	1	0
"4452"	410000	32500	0	83000	75876	38000	250000	212000	14	0	1	0	0	1	0	54	2	1
"4453"	2309	0	0	0	10146	0	4000	4000	12	0	0	0	1	0	0	63	2	1
"4454"	60670	0	0	1000	86781	67000	118000	51000	16	1	1	0	0	0	1	40	2	1
"4455"	6245	0	0	20	21690	59000	59000	0	12	0	1	0	1	0	0	30	5	1
"4456"	3250	0	0	100	38454	0	0	0	12	0	1	0	1	0	0	39	3	1
"4457"	-1150	0	0	50	8814	0	0	0	12	0	0	0	1	0	0	27	2	0
"4458"	92000	0	0	8000	38466	85000	170000	85000	16	0	0	0	0	0	1	28	2	1
"4459"	-310	0	0	0	16140	0	0	0	12	0	0	0	1	0	0	39	5	1
"4460"	21861	0	0	111	13440	17250	38000	20750	16	0	0	0	0	0	1	30	3	0
"4461"	1536	0	0	36	14997	0	0	0	12	0	0	0	1	0	0	32	12	1
"4462"	-6065	0	0	710	26952	10000	17000	7000	13	0	0	0	0	1	0	48	6	1
"4463"	0	0	0	0	37593	0	0	0	16	1	1	0	0	0	1	32	4	1
"4464"	-500	0	0	0	6006	0	0	0	10	0	0	1	0	0	0	28	2	0
"4465"	350	0	0	350	14925	0	0	0	14	0	0	0	0	1	0	32	1	0
"4466"	45000	0	0	0	36000	0	0	0	18	1	0	0	0	0	1	32	5	1
"4467"	1729	0	0	229	24033	0	0	0	13	0	0	0	0	1	0	35	2	0
"4468"	128000	2000	0	13000	77010	88000	190000	102000	16	0	1	0	0	0	1	36	4	1
"4469"	23210	14800	0	6485	40641	38500	38500	0	12	1	0	0	1	0	0	48	1	0
"4470"	7800	0	0	800	25314	0	0	0	12	1	0	0	1	0	0	32	1	0
"4471"	18595	0	0	95	17253	70500	85000	14500	12	0	0	0	1	0	0	34	2	1
"4472"	-750	0	0	100	12216	0	0	0	16	0	0	0	0	0	1	29	1	0
"4473"	109100	27000	0	82100	23973	0	0	0	12	0	0	0	1	0	0	35	1	0
"4474"	1850	0	0	0	13584	0	0	0	13	1	0	0	0	1	0	34	1	0
"4475"	26500	0	0	22500	25560	0	0	0	16	0	0	0	0	0	1	31	3	1
"4476"	-1400	0	0	0	25500	0	0	0	14	1	0	0	0	1	0	27	1	0
"4477"	47067	0	0	4122	57915	35000	75000	40000	14	0	1	0	0	1	0	45	3	1
"4478"	27600	8600	0	6000	30300	83500	97000	13500	16	0	0	0	0	0	1	49	3	0
"4479"	6515	0	0	3315	57612	72000	78000	6000	16	1	1	0	0	0	1	28	2	1
"4480"	0	0	0	0	10200	0	0	0	10	1	0	1	0	0	0	55	1	0
"4481"	14600	0	0	500	31278	63500	80000	16500	12	0	0	0	1	0	0	50	5	1
"4482"	25	0	0	25	8400	0	0	0	13	0	0	0	0	1	0	34	3	1
"4483"	9856	2181	0	200	22464	63800	69000	5200	16	1	0	0	0	0	1	29	2	0
"4484"	64800	16800	0	4000	48000	0	0	0	12	0	1	0	1	0	0	52	3	1
"4485"	-13551	0	0	0	7824	0	0	0	14	1	0	0	0	1	0	41	1	0
"4486"	39500	32000	0	6200	20769	0	0	0	11	0	1	1	0	0	0	59	2	1
"4487"	99	0	0	499	23430	0	0	0	13	0	0	0	0	1	0	42	5	0
"4488"	63300	0	0	5000	43521	10000	65000	55000	14	0	1	0	0	1	0	32	4	1
"4489"	86199	0	0	50199	34248	22500	60000	37500	17	0	0	0	0	0	1	55	2	0
"4490"	0	0	0	0	8670	0	0	0	13	0	0	0	0	1	0	33	2	1
"4491"	12300	0	0	300	20151	0	12000	12000	5	0	0	1	0	0	0	62	2	1
"4492"	28600	0	0	600	11424	0	27000	27000	9	0	0	1	0	0	0	61	1	0
"4493"	14125	0	0	0	20094	0	15000	15000	8	0	0	1	0	0	0	57	2	1
"4494"	216091	50000	0	5798	56514	150000	300000	150000	18	0	0	0	0	0	1	52	2	0
"4495"	49449	0	0	13949	55788	60000	95000	35000	18	0	0	0	0	0	1	35	1	0
"4496"	366999	0	0	10599	39117	68000	200000	132000	12	0	1	0	1	0	0	56	5	1
"4497"	3100	0	0	4000	21300	27000	27000	0	12	0	0	0	1	0	0	39	3	1
"4498"	11730	0	0	700	31725	76500	85000	8500	12	0	0	0	1	0	0	30	6	1
"4499"	300	0	0	7300	28560	0	0	0	12	0	1	0	1	0	0	33	4	1
"4500"	-2400	0	0	0	6138	0	0	0	12	0	0	0	1	0	0	25	3	1
"4501"	-3500	0	0	100	13773	0	0	0	16	1	0	0	0	0	1	39	1	0
"4502"	156449	30500	0	449	39165	0	115000	115000	18	0	0	0	0	0	1	51	3	1
"4503"	55242	0	0	0	1950	0	50000	50000	12	0	0	0	1	0	0	59	1	0
"4504"	-3700	0	0	4300	34503	56000	60000	4000	14	0	1	0	0	1	0	28	3	1
"4505"	0	0	0	0	17442	0	0	0	11	0	0	1	0	0	0	45	5	0
"4506"	9250	0	0	400	26550	72000	95000	23000	12	0	0	0	1	0	0	35	2	0
"4507"	24225	0	0	20000	22500	0	0	0	18	1	0	0	0	0	1	44	1	0
"4508"	5400	0	0	1000	21276	40800	46500	5700	13	1	0	0	0	1	0	29	2	0
"4509"	29648	1000	0	32148	85569	0	0	0	16	0	1	0	0	0	1	30	2	1
"4510"	8350	0	0	400	27624	15000	26000	11000	12	1	0	0	1	0	0	30	1	0
"4511"	6841	0	0	1599	6498	0	0	0	13	0	0	0	0	1	0	64	1	0
"4512"	7349	0	0	249	54255	0	0	0	17	0	1	0	0	0	1	45	4	1
"4513"	509	0	0	59	8019	0	0	0	12	0	0	0	1	0	0	47	1	0
"4514"	390300	50300	0	46000	28908	0	90000	90000	13	1	1	0	0	1	0	50	3	1
"4515"	61500	0	0	0	14280	0	60000	60000	11	0	0	1	0	0	0	57	2	0
"4516"	150	0	0	0	17643	0	0	0	12	1	0	0	1	0	0	28	1	0
"4517"	2600	0	0	0	21600	0	0	0	13	0	1	0	0	1	0	34	3	1
"4518"	12725	0	0	0	12525	0	0	0	12	0	0	0	1	0	0	30	2	0
"4519"	9473	0	0	1543	41280	37000	45000	8000	13	0	1	0	0	1	0	35	4	1
"4520"	100998	0	0	1248	59229	33750	45000	11250	12	0	1	0	1	0	0	38	5	1
"4521"	6994	0	0	5	28356	0	0	0	12	0	1	0	1	0	0	31	5	1
"4522"	67585	0	0	3810	28464	0	0	0	12	0	0	0	1	0	0	36	3	0
"4523"	26840	0	0	4540	41154	68500	72500	4000	12	0	1	0	1	0	0	49	4	1
"4524"	2000	0	0	2000	19236	0	0	0	8	0	0	1	0	0	0	62	1	0
"4525"	1994	0	0	169	18909	0	0	0	12	0	0	0	1	0	0	27	2	0
"4526"	177200	26000	0	4700	80400	95000	125000	30000	14	0	1	0	0	1	0	56	2	1
"4527"	5642	0	0	400	13749	0	0	0	12	0	0	0	1	0	0	33	1	0
"4528"	2264	0	0	469	39957	0	0	0	16	0	0	0	0	0	1	30	4	1
"4529"	67690	0	0	7240	35184	60000	110000	50000	12	1	0	0	1	0	0	34	1	0
"4530"	50675	0	0	4500	25710	35000	80000	45000	13	0	0	0	0	1	0	55	1	0
"4531"	155593	15000	0	65700	76899	80000	105000	25000	12	0	0	0	1	0	0	59	2	1
"4532"	22300	6000	0	0	28050	45000	65000	20000	16	0	0	0	0	0	1	41	4	0
"4533"	0	0	0	0	9180	0	0	0	6	0	0	1	0	0	0	46	5	0
"4534"	83199	5700	0	12499	23055	20500	85000	64500	18	0	0	0	0	0	1	44	1	0
"4535"	2775	0	0	2725	26460	25500	30000	4500	12	1	0	0	1	0	0	35	1	0
"4536"	47530	10000	0	1099	22194	37500	70000	32500	14	0	0	0	0	1	0	38	2	1
"4537"	2345	0	0	1800	17454	0	0	0	13	0	0	0	0	1	0	33	1	0
"4538"	70500	0	0	500	58629	75000	130000	55000	16	0	1	0	0	0	1	42	4	1
"4539"	-850	0	0	150	31443	0	0	0	12	1	1	0	1	0	0	35	4	1
"4540"	1331	0	0	776	13152	39600	43000	3400	10	0	0	1	0	0	0	30	3	0
"4541"	5000	0	0	5000	30660	0	0	0	16	1	0	0	0	0	1	48	3	1
"4542"	110330	11000	0	7430	45618	0	75000	75000	14	0	1	0	0	1	0	48	4	1
"4543"	63760	0	0	5299	21822	0	50000	50000	12	0	0	0	1	0	0	58	1	0
"4544"	148421	48522	0	44999	52770	18000	72000	54000	14	0	0	0	0	1	0	54	5	1
"4545"	13625	0	0	10000	36300	0	0	0	16	1	0	0	0	0	1	28	1	0
"4546"	1500	0	0	700	17919	0	0	0	12	0	0	0	1	0	0	26	4	1
"4547"	179598	0	0	29998	37077	20000	170000	150000	12	0	1	0	1	0	0	36	4	1
"4548"	103310	0	0	3310	54492	45000	150000	105000	15	0	1	0	0	1	0	44	2	1
"4549"	-2600	0	0	0	27330	0	0	0	14	0	1	0	0	1	0	50	4	1
"4550"	59800	0	0	2200	12588	16000	70000	54000	13	0	0	0	0	1	0	41	2	0
"4551"	1624	0	0	2999	22641	0	0	0	18	0	0	0	0	0	1	30	1	0
"4552"	9600	0	0	2100	25692	33000	45000	12000	8	0	1	1	0	0	0	48	5	1
"4553"	26101	0	0	5000	29730	67000	89000	22000	14	0	1	0	0	1	0	29	3	1
"4554"	93749	0	0	11749	16524	18000	100000	82000	8	0	0	1	0	0	0	62	4	0
"4555"	36742	0	0	3499	33996	120000	145000	25000	16	1	0	0	0	0	1	37	1	0
"4556"	-5100	0	0	1400	33513	0	0	0	11	0	1	1	0	0	0	31	7	1
"4557"	7350	0	0	0	44625	0	0	0	12	1	0	0	1	0	0	34	1	0
"4558"	170201	60089	0	249	50553	90000	200000	110000	16	0	1	0	0	0	1	54	2	1
"4559"	2319	0	0	1719	14382	0	0	0	15	0	0	0	0	1	0	39	3	0
"4560"	10991	0	0	5841	28410	0	0	0	15	0	0	0	0	1	0	34	2	0
"4561"	22150	0	0	20000	28248	0	7000	7000	14	1	0	0	0	1	0	31	1	0
"4562"	38457	16350	0	2999	39180	0	0	0	7	1	0	1	0	0	0	56	2	0
"4563"	35830	0	0	900	24990	13000	45000	32000	12	0	0	0	1	0	0	32	5	1
"4564"	0	0	0	0	15096	0	0	0	12	0	0	0	1	0	0	52	7	1
"4565"	15150	0	0	3000	27840	62000	69000	7000	16	1	0	0	0	0	1	30	1	0
"4566"	31400	5700	0	5900	55890	96000	116000	20000	14	0	1	0	0	1	0	25	2	1
"4567"	300	0	0	300	38382	0	0	0	9	0	1	1	0	0	0	56	2	1
"4568"	3800	0	0	3300	20004	0	0	0	16	0	0	0	0	0	1	25	1	0
"4569"	329	0	0	609	33420	0	0	0	12	0	1	0	1	0	0	30	4	1
"4570"	397	0	0	397	9354	0	0	0	7	1	0	1	0	0	0	35	6	1
"4571"	0	0	0	0	17328	0	0	0	12	0	0	0	1	0	0	33	5	0
"4572"	4825	0	0	325	15930	0	0	0	5	1	0	1	0	0	0	57	1	0
"4573"	356000	24000	0	302000	66960	50000	200000	150000	15	0	0	0	0	1	0	57	4	1
"4574"	530	0	0	30	24123	0	0	0	14	0	0	0	0	1	0	35	3	0
"4575"	64160	0	0	7000	57615	77000	135000	58000	14	0	1	0	0	1	0	49	2	1
"4576"	15599	0	0	8399	36702	75800	80000	4200	10	0	1	1	0	0	0	34	4	1
"4577"	400	0	0	0	15360	0	0	0	11	1	0	1	0	0	0	31	1	0
"4578"	1002	0	0	400	19848	23398	26000	2602	11	1	1	1	0	0	0	29	4	1
"4579"	71349	0	0	14999	53700	0	0	0	12	0	1	0	1	0	0	33	4	1
"4580"	29130	130	0	2000	37236	0	24000	24000	13	0	1	0	0	1	0	25	3	1
"4581"	20104	0	0	0	15876	18000	35000	17000	12	0	0	0	1	0	0	41	1	0
"4582"	5410	0	0	210	35751	0	0	0	14	0	1	0	0	1	0	32	4	1
"4583"	10299	0	0	799	24024	0	0	0	18	1	0	0	0	0	1	32	1	0
"4584"	69999	0	0	42499	51798	32000	60000	28000	14	0	0	0	0	1	0	38	2	0
"4585"	467600	13000	0	128200	59340	0	250000	250000	16	0	1	0	0	0	1	40	4	1
"4586"	43649	0	0	5724	28893	28000	60000	32000	11	0	1	1	0	0	0	35	4	1
"4587"	73098	0	0	20548	27786	16000	68000	52000	12	0	1	0	1	0	0	45	3	1
"4588"	-600	0	0	0	12375	0	0	0	11	0	0	1	0	0	0	26	4	1
"4589"	131820	3000	0	1120	62352	150000	265000	115000	17	1	0	0	0	0	1	32	1	0
"4590"	28469	0	0	3724	51339	42000	70000	28000	12	0	1	0	1	0	0	46	4	1
"4591"	224794	48660	0	45498	98907	0	90000	90000	16	0	1	0	0	0	1	54	2	1
"4592"	1000	0	0	0	14616	0	0	0	16	0	0	0	0	0	1	26	2	0
"4593"	31913	1163	0	2000	21600	63000	82000	19000	12	0	1	0	1	0	0	28	3	1
"4594"	1742	0	0	59	9081	0	0	0	12	0	0	0	1	0	0	34	2	0
"4595"	25440	2750	0	10190	24048	43000	53000	10000	16	0	0	0	0	0	1	36	1	0
"4596"	2575	0	0	975	21132	55000	60000	5000	18	0	0	0	0	0	1	35	1	0
"4597"	21100	0	0	1100	31506	23000	35000	12000	13	0	1	0	0	1	0	48	5	1
"4598"	10700	0	0	900	33006	30000	40000	10000	15	0	1	0	0	1	0	33	3	1
"4599"	41289	0	0	11324	20121	63000	90000	27000	12	0	1	0	1	0	0	46	2	1
"4600"	86449	0	0	4449	30963	123000	200000	77000	12	0	0	0	1	0	0	33	5	1
"4601"	64606	45000	0	7399	30264	0	0	0	17	0	0	0	0	0	1	58	3	1
"4602"	25750	0	0	0	31944	46600	75000	28400	13	0	0	0	0	1	0	49	2	0
"4603"	21649	0	0	20999	27600	0	0	0	17	0	0	0	0	0	1	55	3	0
"4604"	55450	0	0	150	40428	45000	106000	61000	13	0	1	0	0	1	0	43	5	1
"4605"	-2000	0	0	4500	5712	0	0	0	18	0	0	0	0	0	1	25	1	0
"4606"	6596	0	0	0	11220	0	0	0	12	0	0	0	1	0	0	31	1	0
"4607"	10800	10600	0	200	37392	0	0	0	16	0	1	0	0	0	1	43	6	1
"4608"	57596	0	0	35000	38874	0	0	0	17	1	0	0	0	0	1	27	1	0
"4609"	528600	30000	0	368600	105330	150000	280000	130000	16	0	1	0	0	0	1	49	2	1
"4610"	14500	0	0	0	14280	0	0	0	4	0	0	1	0	0	0	43	4	1
"4611"	425798	0	0	22998	31587	0	110000	110000	10	0	0	1	0	0	0	54	2	1
"4612"	1000	0	0	0	11250	0	0	0	12	1	0	0	1	0	0	45	1	1
"4613"	-1414	4000	0	200	14493	0	0	0	9	0	0	1	0	0	0	51	2	0
"4614"	-1515	0	0	0	14892	0	0	0	12	0	1	0	1	0	0	38	5	1
"4615"	70750	0	0	1000	20430	10900	80000	69100	12	0	0	0	1	0	0	45	4	0
"4616"	-799	0	0	301	32784	0	0	0	13	0	1	0	0	1	0	30	2	1
"4617"	41575	1931	0	4144	6948	0	35000	35000	13	0	0	0	0	1	0	62	1	0
"4618"	13796	0	0	500	27129	75000	80000	5000	12	0	0	0	1	0	0	35	2	0
"4619"	-686	0	0	1120	22440	19000	21111	2111	16	1	0	0	0	0	1	28	1	0
"4620"	142000	90000	0	5300	71748	40000	85000	45000	12	0	1	0	1	0	0	56	3	1
"4621"	-1520	0	0	3380	35493	0	0	0	12	0	1	0	1	0	0	26	4	1
"4622"	28016	14000	0	420	47010	75000	80000	5000	18	0	0	0	0	0	1	42	3	0
"4623"	39601	0	0	1800	18234	16000	50000	34000	8	0	0	1	0	0	0	28	3	1
"4624"	168749	0	0	2499	21150	150000	300000	150000	16	0	0	0	0	0	1	55	5	1
"4625"	33999	0	0	2999	12792	36000	58000	22000	16	0	0	0	0	0	1	57	1	0
"4626"	114260	0	0	10	41616	28000	100000	72000	12	1	0	0	1	0	0	40	2	0
"4627"	-300	0	0	0	26316	86000	86000	0	12	1	0	0	1	0	0	47	5	1
"4628"	-1000	0	0	0	4395	0	0	0	9	0	0	1	0	0	0	35	4	1
"4629"	5200	0	0	500	7680	0	0	0	6	0	1	1	0	0	0	46	5	1
"4630"	54000	0	0	1000	24057	35000	80000	45000	8	0	0	1	0	0	0	63	3	1
"4631"	0	0	0	0	21960	0	0	0	16	1	0	0	0	0	1	33	1	0
"4632"	-4240	0	0	10	33855	0	0	0	12	0	1	0	1	0	0	38	4	1
"4633"	10000	0	0	0	15708	40000	50000	10000	10	0	0	1	0	0	0	28	2	1
"4634"	1250	0	0	2500	29940	47500	52000	4500	12	0	0	0	1	0	0	32	6	1
"4635"	17925	0	0	75	14703	22000	40000	18000	10	1	0	1	0	0	0	56	1	0
"4636"	15800	0	0	20300	86280	0	0	0	12	1	1	0	1	0	0	32	4	1
"4637"	23843	0	0	4843	70275	52000	60000	8000	14	0	1	0	0	1	0	41	4	1
"4638"	7110	0	0	110	25380	0	0	0	10	0	1	1	0	0	0	30	3	1
"4639"	164496	13631	0	121965	61446	86000	115000	29000	12	0	0	0	1	0	0	36	3	1
"4640"	12975	0	0	3000	30861	68400	75000	6600	15	1	0	0	0	1	0	44	4	0
"4641"	19139	0	0	18839	34089	48000	50000	2000	12	0	1	0	1	0	0	58	4	1
"4642"	350	0	0	350	14079	0	0	0	12	0	0	0	1	0	0	25	1	0
"4643"	750	0	0	0	10200	0	0	0	13	0	0	0	0	1	0	48	1	0
"4644"	3136	0	0	0	13500	0	0	0	12	0	0	0	1	0	0	29	2	0
"4645"	25649	0	0	12999	16140	0	5800	5800	12	1	0	0	1	0	0	35	1	0
"4646"	999	0	0	499	10215	0	0	0	5	0	0	1	0	0	0	49	4	0
"4647"	166550	10000	0	6550	67320	0	150000	150000	12	0	1	0	1	0	0	36	4	1
"4648"	12900	0	0	300	22110	45000	60000	15000	14	0	0	0	0	1	0	35	4	1
"4649"	7411	0	0	350	18000	0	0	0	12	0	0	0	1	0	0	37	1	0
"4650"	5310	0	0	50	16302	0	0	0	13	0	0	0	0	1	0	25	6	1
"4651"	23475	0	0	4475	35400	70000	90000	20000	12	1	0	0	1	0	0	33	2	0
"4652"	14092	0	0	5	15054	0	9000	9000	12	0	0	0	1	0	0	45	4	0
"4653"	310573	18500	0	117073	106956	0	175000	175000	16	0	0	0	0	0	1	53	3	1
"4654"	24000	0	0	0	56430	0	0	0	12	0	1	0	1	0	0	38	3	1
"4655"	15600	0	0	1500	59331	106000	110000	4000	12	0	1	0	1	0	0	27	2	1
"4656"	45173	0	0	199	14292	0	45000	45000	12	0	0	0	1	0	0	57	1	0
"4657"	4137	0	0	264	15852	0	0	0	15	0	0	0	0	1	0	27	1	0
"4658"	172623	30000	0	10723	17106	50000	110000	60000	12	0	1	0	1	0	0	52	4	1
"4659"	114057	5000	0	67200	74670	56000	85000	29000	12	0	1	0	1	0	0	47	3	1
"4660"	56200	0	0	6200	37425	28000	62000	34000	12	0	1	0	1	0	0	25	2	1
"4661"	99	0	0	99	25251	25000	25000	0	11	0	0	1	0	0	0	50	4	1
"4662"	65600	0	0	24000	56085	0	44000	44000	16	0	1	0	0	0	1	37	2	1
"4663"	69699	0	0	999	32631	8000	80000	72000	11	0	1	1	0	0	0	37	4	1
"4664"	-6020	0	0	2250	33480	0	0	0	16	0	0	0	0	0	1	42	2	0
"4665"	6550	0	0	3000	79041	0	0	0	16	1	0	0	0	0	1	44	1	0
"4666"	100	0	0	0	10713	0	0	0	11	0	0	1	0	0	0	49	2	0
"4667"	11953	0	0	28	7542	16500	25000	8500	12	0	0	0	1	0	0	43	3	0
"4668"	25500	0	0	0	10056	32500	58000	25500	3	0	0	1	0	0	0	34	7	1
"4669"	112232	5132	0	1100	30075	80000	100000	20000	12	0	0	0	1	0	0	47	3	1
"4670"	-273	0	0	0	7806	10000	10000	0	9	1	0	1	0	0	0	39	4	1
"4671"	5950	0	0	850	26952	28500	28500	0	13	0	1	0	0	1	0	36	4	1
"4672"	136302	0	0	43000	46122	0	95000	95000	13	0	0	0	0	1	0	63	2	1
"4673"	49974	3175	0	25799	9933	69000	90000	21000	18	0	1	0	0	0	1	36	4	1
"4674"	110108	7800	0	7488	23484	0	85000	85000	12	0	0	0	1	0	0	55	2	1
"4675"	27229	0	0	70	25422	18000	40000	22000	12	0	1	0	1	0	0	30	4	1
"4676"	112175	0	0	7600	26580	48000	150000	102000	12	0	0	0	1	0	0	43	3	0
"4677"	425	0	0	125	8103	0	0	0	12	0	0	0	1	0	0	27	1	0
"4678"	-3000	0	0	0	9600	8000	5000	-3000	12	0	0	0	1	0	0	37	2	0
"4679"	2825	0	0	50	9144	36000	36000	0	12	1	0	0	1	0	0	32	1	0
"4680"	22945	0	0	0	9078	30000	58000	28000	6	0	0	1	0	0	0	59	2	1
"4681"	29090	0	0	6268	24000	46000	63000	17000	12	0	1	0	1	0	0	36	5	1
"4682"	405796	50000	0	60000	46839	52000	300000	248000	16	1	0	0	0	0	1	54	2	0
"4683"	2758	0	0	1015	13851	0	0	0	8	0	0	1	0	0	0	42	4	0
"4684"	2150	0	0	0	34923	0	0	0	12	1	0	0	1	0	0	29	1	0
"4685"	47314	0	0	264	23193	45800	95000	49200	12	0	1	0	1	0	0	37	7	1
